SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN
115630,0,F,N,Y,0
115631,0,F,N,Y,0
115633,0,F,N,Y,0
115634,1,F,N,N,2
115635,0,F,N,Y,0
115636,0,F,N,N,0
115637,0,F,N,Y,0
115638,0,F,Y,N,0
115639,0,F,N,Y,0
115640,0,F,Y,Y,0
115641,0,F,N,Y,1
115642,0,F,Y,Y,0
115643,0,M,Y,Y,0
115644,0,F,Y,N,0
115645,1,F,N,Y,1
115647,0,F,N,Y,0
115648,0,F,N,N,1
115649,0,F,N,Y,2
115650,0,M,Y,Y,1
115651,0,M,N,Y,0
115652,0,F,N,Y,0
115654,0,F,Y,N,0
115655,0,M,N,N,0
115656,0,F,N,Y,1
115657,1,F,N,N,4
115659,0,F,N,N,0
115660,0,F,N,Y,1
115662,0,F,N,Y,0
115663,0,M,Y,Y,0
115664,1,M,N,Y,0
115667,0,F,N,Y,0
115668,0,F,Y,Y,0
115669,0,F,N,Y,0
115670,0,M,Y,Y,1
115672,0,F,N,Y,0
115673,0,F,N,Y,0
115674,0,F,N,N,0
115675,0,F,N,N,0
115676,0,F,N,N,0
115677,0,F,N,Y,1
115678,0,F,N,Y,0
115679,0,F,N,N,1
115681,0,F,Y,Y,0
115682,0,F,N,Y,0
115683,0,F,N,Y,0
115684,0,F,N,Y,0
115685,0,F,N,N,0
115687,0,F,N,Y,0
115689,0,F,N,Y,0
115690,0,F,N,N,0
115691,0,F,Y,Y,0
115692,0,M,N,Y,0
115693,0,F,Y,Y,1
115694,0,F,N,N,1
115695,0,F,N,Y,0
115696,0,F,N,N,0
115697,0,M,N,N,0
115698,0,F,Y,N,0
115700,0,M,N,Y,0
115701,0,F,Y,N,1
115702,0,F,Y,Y,1
115703,0,F,Y,Y,0
115704,0,M,Y,Y,2
115706,0,F,N,Y,0
115709,0,M,N,Y,0
115710,0,M,N,Y,0
115711,0,M,Y,Y,1
115712,0,F,Y,Y,2
115713,0,F,Y,N,2
115715,0,F,N,Y,1
115716,0,F,N,N,0
115717,0,M,N,Y,1
115718,0,F,N,N,0
115719,0,M,Y,N,0
115720,1,F,N,N,1
115721,0,F,Y,Y,1
115722,0,F,N,Y,0
115723,0,F,N,Y,0
115724,0,F,N,Y,1
115727,0,F,Y,N,2
115728,0,M,Y,Y,0
115729,0,F,N,Y,0
115730,1,F,N,Y,0
115731,1,F,Y,Y,0
115732,0,F,N,Y,0
115733,0,F,N,Y,0
115734,0,F,N,N,0
115735,0,M,N,Y,1
115736,0,F,N,Y,0
115737,0,F,Y,N,0
115738,0,F,N,Y,0
115739,0,F,Y,Y,0
115740,1,F,Y,Y,1
115741,0,F,N,N,0
115742,0,F,N,Y,0
115743,0,F,Y,Y,0
115744,1,M,N,N,0
115745,0,F,N,N,0
115746,0,M,N,Y,0
115747,0,F,Y,N,0
115748,0,F,N,Y,0
115749,0,F,Y,N,1
115750,0,M,N,Y,2
115751,0,F,N,Y,0
115752,0,F,N,Y,0
115753,0,F,N,N,0
115754,1,F,N,Y,0
115755,0,F,Y,Y,1
115756,0,F,Y,Y,0
115757,0,F,N,Y,2
115758,0,F,N,N,1
115760,0,F,N,Y,1
115762,1,F,N,Y,0
115763,0,M,N,Y,0
115764,0,F,Y,Y,1
115765,0,F,N,N,0
115766,1,F,Y,Y,0
115767,0,F,N,Y,0
115768,0,F,N,N,0
115769,0,F,Y,N,0
115770,0,F,N,Y,0
115771,1,F,Y,N,2
115772,0,F,Y,Y,1
115774,0,F,Y,Y,0
115775,1,F,N,Y,1
115776,0,F,Y,Y,0
115779,0,F,Y,Y,0
115780,0,F,Y,Y,0
115782,0,F,N,N,2
115783,0,F,Y,Y,0
115784,0,F,N,Y,0
115785,0,F,N,N,0
115786,0,M,N,Y,0
115787,0,F,Y,Y,0
115788,0,F,N,Y,1
115789,0,F,N,Y,0
115791,0,F,Y,Y,1
115792,0,F,N,Y,0
115793,0,F,N,N,0
115794,0,F,Y,Y,1
115795,0,F,Y,N,0
115796,0,M,N,Y,0
115797,0,F,Y,Y,0
115798,0,F,N,N,0
115799,0,F,Y,Y,2
115800,0,F,N,Y,1
115802,0,F,N,N,0
115803,0,F,N,Y,0
115805,0,F,N,Y,0
115806,0,F,N,Y,0
115808,0,F,N,Y,0
115809,0,F,Y,Y,0
115811,0,F,Y,Y,1
115813,0,F,Y,Y,2
115814,0,F,Y,Y,1
115815,0,M,Y,N,0
115816,0,F,Y,Y,0
115817,0,F,N,N,0
115818,0,F,Y,Y,0
115819,0,F,N,N,0
115822,0,F,N,N,0
115823,0,F,N,Y,0
115824,0,F,N,Y,0
115825,0,M,Y,N,0
115826,0,F,Y,Y,2
115828,0,F,N,Y,2
115829,0,M,Y,N,1
115830,0,F,N,Y,0
115832,0,F,Y,N,0
115833,0,F,Y,Y,1
115834,0,F,N,Y,1
115835,0,F,N,N,0
115836,0,M,N,Y,0
115837,0,F,Y,Y,0
115838,0,F,N,Y,1
115839,0,F,N,Y,0
115840,0,F,N,N,0
115842,0,F,N,Y,0
115843,0,F,Y,Y,1
115844,0,F,N,N,0
115845,0,F,Y,Y,0
115847,0,F,N,Y,0
115848,0,F,N,Y,0
115849,0,F,N,N,1
115850,0,M,N,Y,0
115851,0,F,N,N,0
115853,0,F,N,Y,0
115854,1,F,Y,N,0
115855,0,M,N,Y,1
115856,0,F,N,N,2
115859,0,F,N,Y,0
115861,0,F,N,Y,0
115862,0,F,N,N,0
115863,0,F,N,Y,0
115864,0,F,N,Y,1
115866,0,F,Y,N,2
115868,0,F,N,N,0
115871,0,F,Y,Y,1
115872,0,F,N,N,0
115873,0,F,Y,Y,1
115875,0,M,N,Y,0
115876,0,F,N,Y,0
115878,0,F,N,Y,0
115879,0,F,Y,Y,0
115880,0,F,N,N,0
115881,1,M,Y,Y,0
115882,0,M,Y,Y,3
115883,0,F,N,Y,1
115884,0,F,N,N,0
115885,0,M,N,Y,0
115886,0,M,N,N,1
115887,0,F,Y,N,0
115888,0,F,Y,Y,2
115889,0,F,N,Y,0
115890,1,F,N,Y,1
115891,0,F,N,Y,0
115892,0,F,N,Y,2
115893,0,F,Y,N,2
115894,0,F,N,Y,0
115895,0,M,Y,Y,1
115896,0,F,N,Y,0
115897,0,F,N,Y,1
115898,0,F,Y,Y,0
115900,0,F,Y,Y,0
115901,0,F,N,N,1
115902,0,F,N,Y,0
115903,0,F,N,N,0
115905,0,F,N,Y,2
115906,0,M,N,Y,0
115907,0,M,Y,N,1
115908,0,M,N,Y,0
115909,0,M,N,N,0
115910,0,F,N,Y,1
115911,1,M,N,N,0
115912,1,F,N,Y,0
115914,0,M,N,Y,0
115915,0,F,N,Y,1
115917,0,F,Y,Y,1
115918,0,F,N,N,0
115919,0,F,N,Y,0
115920,0,F,Y,N,0
115921,0,F,N,N,0
115922,0,F,N,Y,0
115923,0,F,N,N,1
115924,0,F,N,Y,0
115925,0,F,N,Y,1
115926,0,F,N,N,0
115929,1,F,Y,Y,0
115930,0,M,N,N,1
115931,0,F,N,Y,0
115934,0,F,Y,Y,2
115935,0,M,N,Y,0
115936,1,F,N,N,0
115939,0,M,N,Y,0
115940,0,F,N,N,1
115941,0,F,N,Y,0
115942,0,F,Y,Y,0
115943,0,F,Y,Y,0
115944,0,F,N,N,1
115945,0,F,N,Y,2
115946,0,F,Y,Y,1
115947,0,F,N,N,2
115948,1,F,Y,Y,0
115949,0,F,Y,Y,0
115950,1,F,N,Y,2
115951,0,M,N,Y,0
115952,0,F,N,N,0
115953,0,F,N,Y,1
115954,0,F,N,Y,0
115955,0,F,N,Y,0
115956,0,M,N,N,0
115959,0,M,Y,N,1
115960,0,F,N,Y,0
115961,1,F,N,Y,0
115962,0,F,N,Y,0
115963,0,F,Y,Y,0
115964,0,M,N,Y,0
115965,0,F,N,Y,0
115966,0,F,Y,Y,0
115967,0,M,Y,Y,1
115968,0,F,N,Y,0
115970,0,F,N,Y,0
115971,0,F,N,Y,0
115972,0,F,N,N,0
115973,0,F,N,Y,0
115974,0,F,N,N,0
115975,1,F,N,Y,0
115976,1,F,N,Y,0
115977,0,M,Y,Y,0
115978,0,F,N,Y,0
115979,1,F,N,N,0
115981,0,F,Y,Y,0
115982,1,M,N,Y,1
115983,0,F,N,Y,0
115985,0,F,N,Y,2
115986,0,F,Y,N,0
115987,0,F,N,N,0
115988,0,F,N,N,0
115989,1,F,Y,Y,0
115990,0,F,Y,N,0
115991,0,M,N,Y,2
115992,0,M,Y,Y,0
115993,0,F,N,Y,0
115994,1,F,N,Y,0
115995,0,F,Y,Y,1
115996,0,F,N,N,0
115997,0,M,Y,Y,0
115998,0,M,N,Y,0
116000,0,F,N,Y,1
116001,0,F,N,N,0
116002,0,F,Y,Y,2
116003,1,M,Y,Y,0
116004,0,F,N,Y,0
116005,0,F,N,Y,1
116010,0,F,N,N,0
116013,0,M,N,Y,0
116014,0,M,N,Y,0
116016,1,F,N,Y,0
116017,0,M,Y,N,0
116018,0,M,N,N,0
116019,0,M,N,Y,0
116020,0,F,Y,N,4
116021,0,F,N,Y,0
116022,0,F,N,Y,0
116023,1,F,Y,Y,2
116024,0,M,Y,N,0
116026,0,F,Y,Y,0
116027,1,F,N,Y,0
116028,0,F,N,Y,0
116029,0,F,N,N,1
116030,0,F,N,Y,1
116031,0,F,Y,Y,0
116032,0,M,Y,N,0
116033,0,F,Y,Y,0
116035,1,M,N,Y,0
116036,0,F,Y,N,0
116037,0,F,N,Y,0
116038,0,F,Y,N,2
116039,0,F,N,N,2
116040,0,F,Y,Y,2
116041,0,F,N,N,2
116042,1,F,N,Y,2
116043,0,M,N,Y,2
116044,0,M,N,Y,0
116045,0,F,Y,Y,0
116046,0,F,N,Y,0
116048,0,F,N,N,0
116049,0,F,N,Y,0
116050,1,F,N,Y,0
116051,0,F,Y,N,0
116053,0,F,N,N,0
116054,0,F,N,Y,0
116055,0,F,Y,Y,2
116056,0,M,N,Y,0
116057,0,M,Y,Y,0
116058,0,M,N,N,1
116059,1,F,Y,Y,0
116060,1,F,N,Y,2
116061,0,F,N,Y,1
116062,0,F,N,Y,0
116063,0,M,N,Y,0
116064,1,F,N,N,0
116065,0,F,Y,Y,0
116066,0,F,N,N,0
116067,0,F,N,N,0
116069,0,F,Y,Y,0
116070,0,F,Y,N,1
116071,0,F,N,N,0
116072,0,F,Y,Y,0
116073,0,F,N,N,0
116074,0,F,N,N,0
116075,0,M,N,Y,0
116076,0,F,Y,N,0
116078,0,F,Y,N,2
116079,0,M,N,Y,0
116081,0,F,Y,Y,2
116082,0,F,N,Y,1
116083,1,M,N,Y,1
116085,0,M,Y,N,0
116086,0,F,N,N,0
116087,0,F,N,N,0
116088,0,F,Y,Y,0
116090,0,M,N,Y,0
116091,0,M,N,N,0
116092,0,M,N,Y,1
116094,0,F,Y,Y,0
116095,0,F,Y,Y,0
116096,0,F,N,Y,1
116098,0,M,Y,Y,1
116099,0,F,N,Y,1
116100,0,F,N,Y,0
116101,0,F,N,Y,0
116103,0,F,Y,Y,2
116104,0,F,Y,Y,0
116105,0,F,Y,Y,0
116106,0,F,Y,Y,0
116107,0,F,N,Y,1
116108,0,F,N,Y,0
116109,0,M,Y,Y,0
116110,0,F,N,N,1
116111,0,F,N,N,0
116112,0,F,N,N,1
116113,0,F,Y,Y,0
116114,0,F,N,Y,1
116115,0,F,N,Y,1
116116,0,F,N,N,0
116117,0,F,Y,Y,2
116120,0,F,N,N,2
116121,0,M,N,Y,0
116122,0,M,Y,N,0
116123,0,F,Y,Y,0
116124,1,F,N,Y,1
116126,0,F,N,Y,0
116127,0,F,Y,N,1
116129,0,F,N,Y,0
116130,0,F,Y,Y,1
116131,0,F,Y,Y,0
116132,0,F,N,Y,0
116133,1,F,Y,Y,0
116134,0,F,N,Y,0
116136,0,F,N,Y,2
116137,0,F,N,Y,0
116138,0,F,Y,Y,0
116139,0,F,N,Y,0
116143,0,F,Y,N,0
116144,0,F,Y,Y,0
116145,0,F,Y,N,1
116146,0,F,N,Y,0
116147,0,F,Y,Y,0
116148,0,F,Y,N,2
116150,0,F,N,N,0
116151,0,F,N,N,0
116152,0,F,N,Y,0
116154,0,F,N,N,0
116155,0,F,Y,N,0
116158,0,F,N,N,1
116159,1,M,N,N,1
116160,0,F,Y,Y,0
116161,0,F,N,N,0
116162,0,F,Y,N,0
116163,0,F,N,Y,0
116164,0,F,N,N,2
116165,0,F,N,Y,0
116166,1,M,Y,Y,1
116169,0,F,Y,Y,0
116170,0,F,N,N,0
116171,0,F,Y,Y,0
116172,0,F,Y,N,0
116173,0,F,N,N,0
116174,0,F,Y,Y,0
116176,0,M,Y,Y,0
116177,0,F,N,Y,0
116178,1,M,N,Y,0
116179,0,F,Y,Y,0
116180,0,M,N,Y,0
116181,1,F,N,N,1
116182,0,F,N,N,1
116183,0,F,Y,Y,2
116184,0,F,N,Y,0
116185,0,F,N,N,0
116188,0,F,Y,Y,0
116190,0,F,Y,Y,0
116192,0,F,N,N,0
116193,0,M,N,Y,0
116194,0,F,N,N,0
116195,0,F,Y,Y,1
116196,0,M,Y,Y,0
116197,0,F,Y,Y,1
116198,0,F,Y,Y,0
116199,0,F,N,Y,0
116200,0,F,N,Y,0
116202,0,F,Y,Y,0
116204,0,M,N,Y,0
116205,1,F,N,Y,0
116206,0,F,Y,Y,2
116208,0,F,N,Y,0
116209,0,F,N,Y,0
116211,1,F,N,Y,0
116212,0,F,N,Y,2
116214,0,F,N,Y,2
116216,0,F,N,Y,0
116217,0,F,N,N,0
116218,0,F,N,Y,1
116219,0,F,N,Y,1
116220,0,F,Y,N,0
116221,0,F,Y,Y,0
116222,0,F,N,Y,0
116224,0,F,Y,Y,0
116225,0,F,N,Y,0
116227,0,F,Y,Y,0
116229,0,F,N,N,2
116230,0,F,Y,Y,0
116231,0,F,N,Y,0
116232,0,F,N,N,0
116233,0,M,Y,Y,2
116234,0,M,N,N,1
116235,1,F,N,N,0
116236,0,F,N,Y,0
116237,0,F,N,N,1
116238,0,F,N,Y,0
116239,0,F,N,Y,2
116240,1,F,N,N,1
116242,0,F,N,Y,0
116243,1,F,N,Y,0
116244,0,F,N,N,0
116245,0,F,N,Y,0
116246,0,M,N,Y,0
116248,0,F,Y,N,1
116249,0,F,N,Y,1
116250,0,F,N,Y,2
116251,0,F,Y,N,1
116252,0,F,Y,Y,0
116253,0,F,N,N,0
116254,0,F,N,Y,0
116255,1,F,Y,Y,0
116256,0,F,N,N,0
116257,1,F,N,Y,1
116258,0,F,Y,Y,1
116259,0,M,N,Y,0
116260,0,F,Y,N,0
116261,0,F,N,Y,0
116262,0,F,Y,Y,1
116263,0,M,N,N,0
116264,0,F,Y,Y,0
116265,0,M,N,N,0
116267,1,M,N,Y,0
116268,0,F,N,Y,1
116269,0,F,Y,Y,0
116270,0,M,Y,Y,0
116271,0,F,Y,Y,1
116272,0,F,N,N,1
116273,0,F,N,N,1
116274,0,F,Y,Y,0
116275,0,M,N,Y,2
116277,0,F,N,Y,0
116278,0,F,N,Y,0
116279,0,F,N,Y,0
116280,0,M,N,Y,1
116281,0,F,N,Y,0
116282,0,F,N,Y,0
116283,0,F,N,Y,0
116284,0,M,Y,Y,0
116285,0,F,N,Y,0
116286,0,F,Y,Y,3
116288,0,F,N,Y,0
116290,0,M,N,Y,2
116293,0,M,N,Y,0
116294,0,F,N,N,0
116295,0,F,Y,Y,0
116296,0,M,Y,N,1
116297,0,F,N,Y,0
116298,0,F,Y,Y,0
116299,0,F,N,Y,0
116300,0,F,N,Y,0
116301,0,F,N,Y,2
116302,0,F,N,Y,1
116303,0,F,N,Y,0
116304,0,F,Y,N,0
116305,0,M,Y,Y,0
116308,0,F,N,Y,1
116310,1,M,N,Y,0
116311,0,F,Y,Y,1
116314,0,F,N,Y,0
116315,0,M,N,Y,0
116316,0,F,Y,N,0
116317,0,F,N,Y,0
116318,0,M,N,Y,0
116319,0,M,N,Y,0
116320,1,F,N,Y,0
116321,0,F,Y,Y,0
116323,0,F,N,Y,0
116324,0,F,N,Y,0
116325,0,M,N,Y,0
116326,0,F,Y,Y,0
116327,0,F,Y,Y,0
116328,0,M,N,Y,0
116330,1,M,N,Y,0
116331,0,M,N,Y,2
116332,0,F,N,N,0
116333,0,F,Y,Y,0
116334,0,F,Y,Y,0
116336,0,F,Y,N,0
116337,1,F,N,N,0
116338,0,M,Y,Y,0
116339,0,F,N,Y,0
116340,0,F,N,Y,0
116341,0,F,N,Y,0
116343,0,M,N,Y,0
116344,0,F,Y,N,0
116345,0,M,N,Y,0
116346,0,M,N,N,2
116347,0,F,N,Y,1
116349,0,F,N,Y,2
116350,0,F,N,Y,1
116351,0,F,Y,Y,0
116352,0,M,N,Y,1
116354,0,F,Y,Y,0
116355,0,F,Y,N,0
116356,0,M,N,Y,0
116357,0,F,Y,Y,0
116358,0,F,N,Y,0
116359,0,F,N,Y,0
116360,0,F,N,Y,0
116361,0,F,N,Y,0
116362,0,F,N,Y,2
116363,0,F,Y,N,1
116364,0,F,Y,N,0
116365,0,F,N,Y,0
116368,1,M,Y,Y,1
116369,0,M,N,N,0
116370,0,F,Y,Y,0
116371,0,F,N,Y,0
116372,0,F,Y,N,2
116373,0,F,Y,N,0
116374,0,F,N,N,0
116375,0,F,N,Y,0
116376,0,F,N,N,1
116377,0,F,N,Y,0
116378,0,F,N,Y,2
116381,0,F,N,N,2
116382,0,F,Y,Y,1
116384,0,F,Y,Y,0
116385,0,F,N,N,0
116386,0,M,N,Y,0
116387,0,M,N,Y,0
116388,0,M,Y,Y,1
116390,0,F,Y,Y,0
116391,0,F,Y,N,0
116392,1,F,N,N,0
116393,0,F,N,N,0
116394,0,F,N,Y,1
116396,0,M,N,Y,0
116399,0,F,Y,N,0
116400,0,F,Y,Y,1
116401,0,F,N,N,0
116403,0,M,N,Y,0
116405,0,F,Y,Y,0
116407,0,M,Y,Y,0
116408,1,F,Y,Y,0
116409,0,F,Y,N,2
116410,0,F,N,N,1
116411,0,F,N,Y,0
116412,0,F,Y,Y,0
116413,0,F,Y,N,0
116414,0,F,Y,N,0
116415,0,F,N,Y,0
116417,1,F,N,Y,0
116419,0,F,N,N,2
116420,0,F,N,N,0
116421,0,F,N,N,1
116422,0,F,Y,Y,0
116423,0,F,Y,Y,0
116425,0,F,Y,Y,0
116426,1,F,Y,Y,0
116427,0,F,Y,Y,1
116429,0,F,Y,Y,0
116430,0,M,Y,Y,0
116431,1,M,N,Y,1
116432,0,F,N,N,0
116433,0,M,Y,Y,2
116434,0,F,Y,Y,0
116435,0,F,N,N,0
116437,0,F,N,Y,0
116438,0,F,N,Y,0
116439,0,F,N,Y,0
116441,0,F,N,Y,0
116442,0,F,Y,Y,0
116443,0,F,Y,Y,2
116444,0,F,Y,Y,1
116446,0,F,Y,N,0
116447,0,F,N,Y,0
116449,0,F,N,N,0
116450,0,M,N,Y,1
116451,0,F,N,N,2
116452,0,M,Y,N,2
116453,0,F,N,Y,1
116454,0,F,N,N,0
116455,0,M,N,Y,0
116456,0,F,Y,N,0
116457,0,F,N,N,0
116459,0,F,N,Y,1
116460,0,M,N,Y,0
116461,0,F,N,Y,0
116462,0,F,Y,Y,0
116463,0,F,Y,Y,0
116464,1,F,Y,Y,0
116465,0,F,Y,N,0
116467,0,M,Y,Y,1
116468,0,F,N,N,0
116470,0,F,Y,Y,2
116472,0,F,N,Y,0
116475,0,F,N,N,0
116476,1,F,N,N,0
116477,0,F,N,Y,0
116478,0,F,N,Y,2
116481,0,F,N,Y,0
116483,0,F,N,N,0
116484,0,F,N,N,2
116485,0,F,N,Y,0
116486,0,F,N,N,0
116487,0,M,Y,Y,0
116488,1,F,N,Y,0
116489,0,F,N,N,0
116490,0,F,N,Y,2
116492,0,F,N,Y,0
116495,0,F,N,Y,0
116496,0,F,N,Y,0
116497,0,F,Y,Y,1
116498,0,M,N,Y,0
116499,0,F,N,Y,0
116500,0,F,Y,N,0
116502,0,F,N,Y,1
116503,0,F,N,Y,1
116504,0,F,Y,Y,1
116506,0,M,N,Y,0
116507,0,M,Y,Y,2
116508,0,F,N,Y,0
116509,1,F,N,N,0
116510,0,F,Y,Y,0
116512,0,F,N,Y,0
116513,0,M,Y,N,0
116514,0,F,Y,Y,0
116515,0,F,N,Y,0
116516,1,F,N,N,0
116517,0,F,N,Y,0
116518,0,F,N,Y,1
116519,0,M,N,Y,2
116520,1,M,N,N,1
116521,0,F,N,Y,3
116522,0,M,N,N,0
116523,0,M,N,Y,1
116524,0,M,Y,Y,0
116527,0,F,N,Y,1
116528,0,M,N,Y,0
116529,0,M,Y,N,2
116530,0,M,Y,Y,1
116531,0,F,N,Y,0
116532,0,F,Y,Y,0
116533,0,F,Y,Y,0
116534,0,F,Y,Y,0
116536,0,F,Y,Y,1
116537,0,M,Y,Y,2
116538,0,F,Y,Y,0
116540,0,F,N,N,0
116541,0,F,N,Y,0
116542,0,F,N,N,1
116543,0,F,N,Y,0
116545,0,F,N,N,1
116547,0,F,Y,Y,2
116548,0,M,N,N,0
116549,0,F,N,N,0
116550,1,F,N,N,1
116551,0,M,Y,Y,2
116552,0,F,Y,N,2
116553,0,F,Y,Y,0
116554,0,M,Y,Y,2
116555,0,M,Y,N,1
116556,0,F,N,Y,1
116557,0,F,N,Y,0
116558,0,F,N,Y,2
116559,0,F,Y,Y,0
116560,0,M,Y,N,0
116561,0,F,N,Y,0
116563,0,F,N,N,2
116564,0,F,N,Y,0
116566,0,F,N,Y,0
116567,1,F,Y,N,1
116568,0,M,N,Y,0
116569,0,F,N,Y,1
116570,0,F,N,Y,2
116571,0,M,N,Y,0
116572,0,F,N,Y,0
116573,0,F,N,Y,1
116574,0,F,Y,Y,1
116575,0,M,N,Y,0
116576,0,F,Y,Y,0
116577,0,F,N,Y,0
116581,0,F,N,Y,0
116583,0,M,N,Y,0
116585,1,F,N,N,0
116587,0,F,Y,Y,0
116588,0,F,N,Y,1
116590,0,F,N,Y,0
116591,0,F,N,Y,0
116592,0,F,N,Y,0
116593,0,F,N,Y,1
116594,0,F,Y,N,2
116595,0,F,N,N,1
116599,0,F,N,N,0
116600,0,F,N,Y,0
116602,0,F,N,Y,0
116605,0,M,Y,Y,1
116606,0,F,N,Y,0
116607,0,M,N,Y,0
116610,0,F,N,N,0
116611,0,F,N,N,0
116612,0,F,Y,Y,1
116616,0,F,Y,N,0
116617,1,F,Y,Y,1
116618,0,F,N,N,0
116619,0,M,N,Y,0
116620,0,M,N,Y,0
116621,0,F,N,Y,0
116622,0,F,N,Y,0
116623,0,F,Y,Y,0
116624,0,F,N,N,0
116625,1,F,N,Y,0
116626,0,M,N,N,1
116627,0,F,Y,N,0
116628,0,F,N,N,0
116629,0,F,N,Y,0
116630,1,M,N,Y,2
116636,0,F,N,Y,0
116638,0,M,Y,Y,0
116639,0,F,Y,N,1
116640,0,F,N,Y,0
116641,0,F,N,Y,0
116642,0,F,N,Y,0
116644,0,F,Y,Y,2
116645,1,F,N,N,0
116646,0,F,N,Y,3
116648,0,M,N,Y,0
116649,0,F,N,Y,0
116650,0,F,Y,Y,3
116651,0,F,Y,Y,1
116652,0,F,Y,N,0
116653,0,F,N,N,0
116654,0,F,Y,Y,0
116657,0,F,Y,Y,0
116658,0,F,N,N,0
116660,1,F,N,Y,3
116663,0,F,N,N,0
116664,0,F,N,Y,0
116665,0,F,N,Y,0
116666,0,F,N,Y,0
116667,0,M,N,N,0
116668,0,M,N,Y,0
116669,1,M,Y,N,1
116670,0,F,Y,N,0
116671,0,F,Y,Y,1
116672,0,F,N,N,1
116673,0,M,N,Y,0
116674,0,F,N,Y,1
116675,0,F,N,Y,0
116677,0,F,N,N,0
116678,0,M,Y,Y,2
116679,0,F,N,N,0
116682,0,M,N,Y,0
116685,0,F,N,N,0
116686,0,M,N,Y,0
116687,0,F,Y,N,0
116688,0,F,N,N,0
116689,0,F,Y,N,0
116690,0,F,Y,Y,0
116691,0,F,Y,Y,1
116692,1,M,N,Y,0
116693,0,F,N,Y,0
116694,0,F,Y,Y,0
116695,0,F,N,Y,0
116696,0,F,Y,Y,0
116697,0,F,N,Y,0
116698,0,F,Y,N,0
116699,0,M,Y,Y,2
116700,1,F,Y,Y,0
116701,0,F,N,Y,0
116702,0,F,N,Y,0
116703,0,F,Y,Y,1
116704,0,F,N,N,0
116705,0,F,N,N,0
116706,0,F,N,Y,1
116707,0,F,Y,N,0
116708,1,F,N,N,3
116709,1,M,Y,Y,0
116710,0,M,N,N,0
116711,0,F,Y,N,0
116713,0,F,Y,Y,1
116714,1,F,N,N,0
116715,0,F,N,Y,0
116716,0,M,N,N,0
116717,0,F,N,Y,1
116718,0,F,N,Y,0
116719,0,F,N,Y,0
116721,0,F,N,Y,0
116722,0,M,Y,N,0
116723,0,F,Y,Y,0
116724,1,F,Y,Y,1
116727,0,F,N,Y,0
116728,0,F,Y,Y,0
116730,0,F,N,Y,0
116731,0,F,Y,Y,0
116732,0,F,Y,N,0
116733,0,F,N,Y,0
116734,0,F,Y,Y,1
116735,0,F,N,Y,0
116736,0,F,N,Y,0
116738,0,M,Y,Y,2
116739,0,F,N,Y,1
116740,0,F,Y,Y,1
116741,0,F,N,Y,1
116742,0,F,Y,N,0
116743,0,F,N,Y,1
116744,0,F,N,N,0
116748,0,F,N,Y,1
116749,0,F,N,Y,0
116750,0,F,Y,Y,1
116751,1,F,N,Y,0
116752,0,M,Y,Y,1
116753,1,F,Y,Y,0
116754,0,F,N,N,0
116755,0,F,Y,Y,0
116758,0,F,N,Y,0
116759,0,F,N,Y,2
116760,0,F,N,Y,1
116761,0,F,N,Y,2
116762,1,F,N,N,1
116763,0,F,N,Y,0
116764,0,F,Y,N,0
116765,0,F,N,N,0
116767,0,F,Y,N,1
116768,0,F,N,N,0
116769,1,F,N,Y,0
116770,1,F,N,N,0
116771,0,F,N,Y,1
116772,0,F,N,Y,0
116773,0,F,Y,N,0
116774,0,F,Y,Y,0
116775,0,F,N,Y,1
116776,0,F,Y,Y,0
116777,0,F,N,Y,0
116778,0,F,N,Y,0
116779,0,F,Y,Y,0
116782,0,F,N,N,1
116784,0,F,N,Y,0
116785,0,M,N,Y,0
116786,0,M,N,N,1
116790,0,F,N,Y,1
116791,0,F,Y,Y,0
116792,0,F,N,Y,0
116793,1,F,N,Y,0
116794,0,F,N,Y,0
116795,0,F,N,Y,0
116796,1,F,Y,N,1
116797,0,F,Y,N,2
116798,0,M,N,Y,0
116799,0,F,N,N,0
116800,0,F,N,N,2
116802,0,F,N,Y,1
116805,0,M,N,Y,0
116807,1,F,N,Y,1
116808,0,F,N,Y,0
116809,0,F,N,N,2
116810,0,F,N,Y,1
116811,0,M,N,Y,1
116812,0,F,N,Y,0
116813,0,F,N,Y,0
116814,0,F,N,Y,3
116816,0,F,N,N,0
116818,0,F,N,Y,0
116819,0,F,N,Y,0
116820,0,F,N,N,0
116821,0,F,N,N,0
116822,0,F,N,Y,0
116823,0,M,N,Y,0
116824,0,F,N,N,0
116826,0,F,Y,Y,2
116830,0,F,Y,Y,0
116831,0,F,N,N,0
116833,0,F,N,Y,0
116834,1,F,N,N,0
116835,0,F,N,N,1
116836,0,F,N,Y,0
116837,1,F,N,N,0
116838,0,F,N,Y,1
116839,0,F,N,N,1
116840,0,F,Y,Y,2
116841,0,F,N,N,0
116842,0,F,N,N,2
116843,1,F,N,N,0
116844,0,M,N,N,0
116845,0,F,Y,N,1
116846,0,F,N,N,0
116847,0,F,N,Y,1
116848,0,F,N,Y,0
116849,0,F,N,Y,0
116850,0,F,N,Y,0
116851,0,F,Y,Y,1
116852,0,F,Y,Y,0
116855,0,F,N,Y,0
116856,0,M,N,Y,0
116857,0,F,N,Y,0
116858,0,F,N,Y,0
116861,0,M,Y,N,0
116862,0,F,N,Y,0
